source_year,source_file,source_sheet,diarienummer,utbildningsnamn,utbildningsomrade,beslut,decision_normalized,kommun,lan,yh_poang,studieform,study_form_normalized,studietakt_procent,utbildningsanordnare,huvudmannatyp,sun5_inriktning,sun5_inriktning_namn,seqf_niva,smalt_yrkesomrade
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4013,Specialistundersköterska med Neuropsykiatrikompetens,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Uppsala,Uppsala,225,Distans,distance,100,YH Akademin AB,Privat,723qb,Vidareutbildningar för undersköterskor – inriktning psykiatri,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3128,Specialistundersköterska Psykiatri,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723qb,Vidareutbildningar för undersköterskor – inriktning psykiatri,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3441,Specialistundersköterska psykiatri,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723qb,Vidareutbildningar för undersköterskor – inriktning psykiatri,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3430,Specialistundersköterska psykiatri,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Västerås,Västmanland,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723qb,Vidareutbildningar för undersköterskor – inriktning psykiatri,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4025,Specialistundersköterska Psykiatri,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Malmö,Skåne,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723qb,Vidareutbildningar för undersköterskor – inriktning psykiatri,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3850,"Hälsoterapeut, med inriktning psykisk hälsa",Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,Medica Education,Privat,723qy,"Övriga utbildningar, inriktning psykiatrisk vård",5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3743,Aktiveringspedagog inriktning rehabilitering/hälsa,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Mölndal,Västra Götaland,300,Bunden,on_site,75,Yrkeshögskola Campus Mölndal,Kommun,723ra,Utbildningar till omsorgspedagog inom äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4094,Äldrepedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,220,Distans,distance,75,Medica Education,Privat,723ra,Utbildningar till omsorgspedagog inom äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3445,Specialistundersköterska inom demens och NPF,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,215,Distans,distance,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4090,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Mölndal,Västra Götaland,200,Bunden,on_site,50,Yrkeshögskola Campus Mölndal,Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3019,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Vänersborg,Västra Götaland,200,Distans,distance,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3311,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3426,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Uddevalla,Västra Götaland,200,Bunden,on_site,100,"Uddevalla kommun, Uddevalla Yrkeshögskola",Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3435,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3469,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Eslöv,Skåne,200,Distans,distance,50,"Eslövs kommun, Yrkeshögskolan i Eslöv",Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3570,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Consensum YH L,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3617,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Södertälje,Stockholm,200,Distans,distance,50,"Södertälje kommun, Campus Telge",Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4012,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Göteborg,Västra Götaland,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4014,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4021,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Östersund,Jämtland,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4116,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Campus Nyköping,Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4199,Specialistundersköterska inom vård och omsorg av äldre,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Nynäshamn,Stockholm,200,Distans,distance,50,Campus Nynäshamn,Kommun,723rb,Vidareutbildningar för undersköterskor – äldreomsorg,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2872,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Hermods AB Umeå,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2935,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Göteborg,Västra Götaland,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3115,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Folkuniversitetet - Kursverksamheten vid Lunds Universitet,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3284,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Olofström,Blekinge,200,Distans,distance,75,LUNDS STIFTS FOLKHÖGSK.STIFT (JÄMSHÖG FOLKHÖGSK),Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Ja
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3326,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,200,Distans,distance,50,Plushögskolan AB - Vårdyrkeshögskolan,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3487,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Sandviken,Gävleborg,200,Distans,distance,50,Omsorgsförlaget Ekonomisk förening,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3495,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Uppvidinge,Kronoberg,200,Bunden,on_site,100,Lernia Utbildning Aktiebolag,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3692,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Arvika,Värmland,200,Distans,distance,50,ARVIKA KOMMUN,Kommun,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3929,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Örebro,Örebro,200,Distans,distance,50,Consensus Sverige AB,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4007,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Solna,Stockholm,200,Distans,distance,50,Lära,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2876,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Göteborg,Västra Götaland,200,Distans,distance,50,Hermods AB Göteborg,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2922,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2934,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2936,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,Kompetensutvecklingsinstitutet Sverige AB,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3339,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Sollefteå,Västernorrland,200,Distans,distance,100,Sollefteå kommun - Reveljen,Kommun,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3343,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,50,TUC Sweden AB - Yrkeshögskola,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3837,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Göteborg,Västra Götaland,200,Distans,distance,50,"Göteborgs Stad, Yrgo",Kommun,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3870,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Uppsala,Uppsala,200,Distans,distance,50,DIAKONISTIFTELSEN SAMARITERHEMMET,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3905,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Mölndal,Västra Götaland,200,Bunden,on_site,50,Yrkeshögskola Campus Mölndal,Kommun,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4079,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,200,Distans,distance,75,Medica Education,Privat,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4200,Stödpedagog inom funktionshinderområdet,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Nynäshamn,Stockholm,200,Distans,distance,50,Campus Nynäshamn,Kommun,723ta,Utbildningar till aktiveringspedagog/boendestödjare/stödpedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3332,Medicinsk fotterapeut,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Stockholm,Stockholm,200,Bunden,on_site,100,Axelssons Gymnastiska Institut Aktiebolag,Privat,723ua,Utbildningar till medicinsk fotterapeut,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3509,Specialistundersköterska inom palliativ vård,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Södertälje,Stockholm,200,Distans,distance,50,"Södertälje kommun, Campus Telge",Kommun,723uc,Utbildningar med inriktning mot palliativ vård,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3020,Specialistutbildad undersköterska - multisjuklighet/palliativ vård,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Vänersborg,Västra Götaland,200,Distans,distance,50,"Kunskapsförbundet Väst, Vuxenutbildningen",Kommun,723uc,Utbildningar med inriktning mot palliativ vård,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3081,Undersköterska med specialistkompetens inom palliativ vård,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,100,Distans,distance,50,Consensum YH S,Privat,723uc,Utbildningar med inriktning mot palliativ vård,,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3017,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Malmö,Skåne,325,Bunden,on_site,100,Yrkeshögskolan Malmö stad,Kommun,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3218,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Växjö,Kronoberg,325,Bunden,on_site,100,"Region Kronoberg, YH Region Kronoberg",Region,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3280,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Stockholm,Stockholm,325,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3320,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Lund,Skåne,325,Bunden,on_site,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3321,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Ängelholm,Skåne,325,Bunden,on_site,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3324,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Gävle,Gävleborg,325,Bunden,on_site,100,Plushögskolan AB - Vårdyrkeshögskolan,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3325,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,325,Distans,distance,100,FOLKUNIVERSITETET STIFTELSEN KURSVER KSAMHETEN VID GÖTEBORGS UNIVERSITET,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3460,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Stockholm,Stockholm,325,Bunden,on_site,100,MedLearn AB,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3461,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Västerås,Västmanland,325,Distans,distance,100,MedLearn AB,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3657,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Tranås,Jönköping,325,Distans,distance,100,TUC Sweden AB - Yrkeshögskola,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3658,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,325,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3863,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Uddevalla,Västra Götaland,325,Bunden,on_site,100,"Folktandvården Västra Götalandsregionen, Tandsköterskeutbildningen",Region,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3865,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Göteborg,Västra Götaland,325,Bunden,on_site,100,"Folktandvården Västra Götalandsregionen, Tandsköterskeutbildningen",Region,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4019,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Luleå,Norrbotten,325,Distans,distance,100,"Luleå kommun, Vuxenutbildningen",Kommun,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4022,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,325,Distans,distance,100,YH Akademin AB,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4072,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Flera kommuner,Flera kommuner,325,Distans,distance,100,Alea Kompetenshöjning AB,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4216,Tandsköterska,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Östersund,Jämtland,325,Bunden,on_site,100,Folkuniversitetet – Kursverksamheten vid Umeå Universitet,Privat,724ea,Utbildningar till tandsköterska,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3926,Medicinsk massageterapeut,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Stockholm,Stockholm,200,Bunden,on_site,100,Axelssons Gymnastiska Institut Aktiebolag,Privat,726xa,Utbildningar till medicinsk massageterapeut,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/4001,Medicinsk massageterapeut,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Göteborg,Västra Götaland,200,Bunden,on_site,100,Axelsons Gymnastiska Institut Göteborg,Privat,726xa,Utbildningar till medicinsk massageterapeut,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3602,Specialistundersköterska inom hälsa och rehabilitering,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Uppsala,Uppsala,200,Distans,distance,50,DIAKONISTIFTELSEN SAMARITERHEMMET,Privat,726xy,"Övriga utbildningar inom terapi, rehabilitering och kostbehandling",5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2928,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Göteborg,Västra Götaland,300,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2930,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Västerås,Västmanland,300,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3264,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Lidköping,Västra Götaland,300,Bunden,on_site,100,TUC Sweden AB - Yrkeshögskola,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3637,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,300,Distans,distance,100,YH Akademin AB,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3859,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,300,Distans,distance,100,Medica Education,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3263,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Beviljad,approved,Jönköping,Jönköping,300,Distans,distance,100,TUC Sweden AB - Yrkeshögskola,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2929,Apotekstekniker,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Malmö,Skåne,300,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,727xa,Utbildningar till apotekstekniker,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3906,Behandlingspedagog - institution och skola,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,"Göteborgs Stad, Yrgo",Kommun,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2937,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Linköping,Östergötland,400,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/2939,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Göteborg,Västra Götaland,400,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3057,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Karlskrona,Blekinge,400,Distans,distance,100,Hermods AB Karlskrona,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3058,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Flera kommuner,Flera kommuner,400,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3098,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Stockholm,Stockholm,400,Distans,distance,100,Kompetensutvecklingsinstitutet Sverige AB,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
2025,resultat-ansokningsomgang-2025.xlsx,Tabell 3,MYH 2025/3221,Socialpedagog,Hälso- och sjukvård samt socialt arbete,Avslag,rejected,Boden,Norrbotten,400,Distans,distance,100,Iris Hadar AB,Privat,762ca,Utbildningar till behandlingsassistent/behandlingspedagog,5.0,Nej
